locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAFIFIBC_04194	CDS	729	modC	3.6.3.29	COG1118	Molybdenum import ATP-binding protein ModC
JAFIFIBC_04195	CDS	672	modB		COG4149	Molybdenum transport system permease protein ModB
JAFIFIBC_04196	CDS	768	modA_1		COG0725	Molybdate-binding protein ModA
JAFIFIBC_04197	CDS	384				hypothetical protein
JAFIFIBC_04198	CDS	597	eamB		COG1280	Cysteine/O-acetylserine efflux protein
JAFIFIBC_04199	CDS	432				hypothetical protein
JAFIFIBC_04200	CDS	1704				hypothetical protein
JAFIFIBC_04201	CDS	717				hypothetical protein
JAFIFIBC_04202	CDS	237				hypothetical protein
JAFIFIBC_04203	CDS	381				hypothetical protein
JAFIFIBC_04204	CDS	582				hypothetical protein
JAFIFIBC_04205	CDS	300				hypothetical protein
JAFIFIBC_04206	CDS	495				hypothetical protein
JAFIFIBC_04207	CDS	939				hypothetical protein
JAFIFIBC_04208	CDS	459				hypothetical protein
JAFIFIBC_04209	CDS	636				hypothetical protein
JAFIFIBC_04210	CDS	618	sigK			ECF RNA polymerase sigma factor SigK
JAFIFIBC_04211	CDS	1200	ftsP_2			Cell division protein FtsP
JAFIFIBC_04212	CDS	930				hypothetical protein
JAFIFIBC_04213	CDS	408				hypothetical protein
JAFIFIBC_04214	CDS	837				hypothetical protein
JAFIFIBC_04215	CDS	504	bar_1	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
JAFIFIBC_04216	CDS	378				hypothetical protein
JAFIFIBC_04217	CDS	363	ybaA_1		COG5507	putative protein YbaA
JAFIFIBC_04218	CDS	1377	radA	3.6.4.-	COG1066	DNA repair protein RadA
JAFIFIBC_04219	CDS	642	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
JAFIFIBC_04220	CDS	579				hypothetical protein
JAFIFIBC_04221	CDS	756		1.-.-.-		putative oxidoreductase
JAFIFIBC_04222	CDS	1212	rcsC_21	2.7.13.3		Sensor histidine kinase RcsC
JAFIFIBC_04223	CDS	261				hypothetical protein
JAFIFIBC_04224	CDS	204				hypothetical protein
JAFIFIBC_04225	CDS	906	axeA1	3.1.1.72	COG0657	Acetylxylan esterase
JAFIFIBC_04226	CDS	222				hypothetical protein
JAFIFIBC_04227	CDS	441				hypothetical protein
JAFIFIBC_04228	CDS	750				hypothetical protein
JAFIFIBC_04229	CDS	138				hypothetical protein
JAFIFIBC_04230	CDS	378				hypothetical protein
JAFIFIBC_04231	CDS	210				hypothetical protein
JAFIFIBC_04232	CDS	396				hypothetical protein
JAFIFIBC_04233	CDS	1137	flhB_2		COG1377	Flagellar biosynthetic protein FlhB
JAFIFIBC_04234	CDS	1677	pld	3.1.4.4		Phospholipase D
JAFIFIBC_04235	CDS	3162				hypothetical protein
JAFIFIBC_04236	CDS	1200				hypothetical protein
JAFIFIBC_04237	CDS	924				hypothetical protein
JAFIFIBC_04238	CDS	108				hypothetical protein
JAFIFIBC_04239	CDS	948	rhaR_5			HTH-type transcriptional activator RhaR
JAFIFIBC_04240	CDS	1404	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
JAFIFIBC_04241	CDS	582	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
JAFIFIBC_04242	CDS	1422				hypothetical protein
JAFIFIBC_04243	misc_RNA	137				Xoo8
JAFIFIBC_04244	CDS	960	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
JAFIFIBC_04245	CDS	186				hypothetical protein
JAFIFIBC_04246	CDS	705	ttgR			HTH-type transcriptional regulator TtgR
JAFIFIBC_04247	CDS	1119				hypothetical protein
JAFIFIBC_04248	CDS	192				hypothetical protein
JAFIFIBC_04249	CDS	384				hypothetical protein
JAFIFIBC_04250	CDS	1110				hypothetical protein
JAFIFIBC_04251	CDS	2367				hypothetical protein
JAFIFIBC_04252	CDS	1140				hypothetical protein
JAFIFIBC_04253	CDS	447	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
JAFIFIBC_04254	CDS	129				hypothetical protein
JAFIFIBC_04255	CDS	660	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
JAFIFIBC_04256	CDS	519	slyA_4			Transcriptional regulator SlyA
JAFIFIBC_04257	CDS	1017	ydaD	1.-.-.-		General stress protein 39
JAFIFIBC_04258	CDS	240				hypothetical protein
JAFIFIBC_04259	CDS	234				hypothetical protein
JAFIFIBC_04260	CDS	357				hypothetical protein
JAFIFIBC_04261	CDS	408				hypothetical protein
JAFIFIBC_04262	CDS	930	araA	1.1.1.376		L-arabinose 1-dehydrogenase (NAD(P)(+))
JAFIFIBC_04263	CDS	1026	truD_2	5.4.99.27	COG0585	tRNA pseudouridine synthase D
JAFIFIBC_04264	CDS	978	metR			HTH-type transcriptional regulator MetR
JAFIFIBC_04265	CDS	261	rpmE2		COG0254	50S ribosomal protein L31 type B
JAFIFIBC_04266	CDS	1266	rho	3.6.4.-	COG1158	Transcription termination factor Rho
JAFIFIBC_04267	CDS	330	trxA_1		COG0526	Thioredoxin
JAFIFIBC_04268	CDS	855				hypothetical protein
JAFIFIBC_04269	CDS	183				hypothetical protein
JAFIFIBC_04270	CDS	1818				hypothetical protein
JAFIFIBC_04271	CDS	1476				hypothetical protein
JAFIFIBC_04272	CDS	126				hypothetical protein
JAFIFIBC_04273	CDS	234				hypothetical protein
JAFIFIBC_04274	CDS	300				hypothetical protein
JAFIFIBC_04275	CDS	825				hypothetical protein
JAFIFIBC_04276	CDS	1353	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
JAFIFIBC_04277	CDS	552	hslV	3.4.25.2		ATP-dependent protease subunit HslV
JAFIFIBC_04278	CDS	1101				hypothetical protein
JAFIFIBC_04279	tRNA	80				tRNA-Arg(gcg)
JAFIFIBC_04280	CDS	210				hypothetical protein
JAFIFIBC_04281	CDS	1038	ssuA_3		COG0715	Putative aliphatic sulfonates-binding protein
JAFIFIBC_04282	misc_RNA	102				ykkC-yxkD
JAFIFIBC_04283	CDS	402				hypothetical protein
JAFIFIBC_04284	CDS	558				hypothetical protein
JAFIFIBC_04285	CDS	1383				hypothetical protein
JAFIFIBC_04286	CDS	729	hyuE	5.1.99.5		Hydantoin racemase
JAFIFIBC_04287	CDS	717				hypothetical protein
JAFIFIBC_04288	CDS	1062	tsaM1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
JAFIFIBC_04289	CDS	999	pobB_2	1.-.-.-		Phenoxybenzoate dioxygenase subunit beta
JAFIFIBC_04290	CDS	1104	amgK	2.7.1.-	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
JAFIFIBC_04291	CDS	1038	dmlR_17			HTH-type transcriptional regulator DmlR
JAFIFIBC_04292	CDS	285				hypothetical protein
JAFIFIBC_04293	CDS	1467				hypothetical protein
JAFIFIBC_04294	CDS	249	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
JAFIFIBC_04295	CDS	1785	mdlB	3.6.3.44	COG1132	Multidrug resistance-like ATP-binding protein MdlB
JAFIFIBC_04296	CDS	1746				hypothetical protein
JAFIFIBC_04297	CDS	495				hypothetical protein
JAFIFIBC_04298	CDS	291				hypothetical protein
JAFIFIBC_04299	CDS	1209				hypothetical protein
JAFIFIBC_04300	CDS	441	fur_2		COG0735	Ferric uptake regulation protein
JAFIFIBC_04301	CDS	480	bfr	1.16.3.1	COG2193	Bacterioferritin
JAFIFIBC_04302	CDS	198				hypothetical protein
JAFIFIBC_04303	CDS	993				hypothetical protein
JAFIFIBC_04304	CDS	387				hypothetical protein
JAFIFIBC_04305	CDS	3126	mdtC_4			Multidrug resistance protein MdtC
JAFIFIBC_04306	CDS	564				hypothetical protein
JAFIFIBC_04307	CDS	1182	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
JAFIFIBC_04308	CDS	663		3.1.3.5	COG0546	5'-nucleotidase
JAFIFIBC_04309	CDS	393				hypothetical protein
JAFIFIBC_04310	CDS	1032				hypothetical protein
JAFIFIBC_04311	CDS	879				hypothetical protein
JAFIFIBC_04312	CDS	903	btuF		COG0614	Vitamin B12-binding protein
JAFIFIBC_04313	CDS	630	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
JAFIFIBC_04314	CDS	600				hypothetical protein
JAFIFIBC_04315	CDS	783	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
JAFIFIBC_04316	CDS	279				hypothetical protein
JAFIFIBC_04317	CDS	327	ybaB		COG0718	Nucleoid-associated protein YbaB
JAFIFIBC_04318	CDS	510	recR		COG0353	Recombination protein RecR
JAFIFIBC_04319	CDS	1665				hypothetical protein
JAFIFIBC_04320	CDS	774	gloB_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
JAFIFIBC_04321	CDS	600				hypothetical protein
JAFIFIBC_04322	CDS	1056				hypothetical protein
JAFIFIBC_04323	CDS	1221	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
JAFIFIBC_04324	CDS	351				hypothetical protein
JAFIFIBC_04325	CDS	435				hypothetical protein
JAFIFIBC_04326	CDS	1077				hypothetical protein
JAFIFIBC_04327	CDS	927	ku		COG1273	Non-homologous end joining protein Ku
JAFIFIBC_04328	CDS	1083				hypothetical protein
JAFIFIBC_04329	CDS	528				hypothetical protein
JAFIFIBC_04330	CDS	681				hypothetical protein
JAFIFIBC_04331	CDS	447				hypothetical protein
JAFIFIBC_04332	CDS	1236	fabF_2	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
JAFIFIBC_04333	CDS	744	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JAFIFIBC_04334	CDS	474				hypothetical protein
JAFIFIBC_04335	CDS	711				hypothetical protein
JAFIFIBC_04336	CDS	1356				hypothetical protein
JAFIFIBC_04337	CDS	786				hypothetical protein
JAFIFIBC_04338	CDS	402	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
JAFIFIBC_04339	CDS	816	ylxH		COG0455	Flagellum site-determining protein YlxH
JAFIFIBC_04340	CDS	729				hypothetical protein
JAFIFIBC_04341	CDS	870	cheR_1	2.1.1.80		Chemotaxis protein methyltransferase
JAFIFIBC_04342	CDS	699	cheD_1	3.5.1.44		Chemoreceptor glutamine deamidase CheD
JAFIFIBC_04343	CDS	180				hypothetical protein
JAFIFIBC_04344	CDS	1170	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
JAFIFIBC_04345	CDS	2112	plcN_2	3.1.4.3	COG3511	Non-hemolytic phospholipase C
JAFIFIBC_04346	CDS	675				hypothetical protein
JAFIFIBC_04347	CDS	1362	regB	2.7.13.3		Sensor histidine kinase RegB
JAFIFIBC_04348	CDS	537	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
JAFIFIBC_04349	CDS	1449	nifD_2	1.18.6.1	COG2710	Nitrogenase molybdenum-iron protein alpha chain
JAFIFIBC_04350	CDS	999				hypothetical protein
JAFIFIBC_04351	CDS	1236				hypothetical protein
JAFIFIBC_04352	CDS	1662	dap_6	3.4.11.19		D-aminopeptidase
JAFIFIBC_04353	CDS	606		1.-.-.-		putative oxidoreductase
JAFIFIBC_04354	CDS	984				hypothetical protein
JAFIFIBC_04355	CDS	453				hypothetical protein
JAFIFIBC_04356	CDS	882				hypothetical protein
JAFIFIBC_04357	CDS	1158				hypothetical protein
JAFIFIBC_04358	CDS	225				hypothetical protein
JAFIFIBC_04359	CDS	681		3.1.3.-	COG0560	putative phosphatase
JAFIFIBC_04360	CDS	1116	tsr_2		COG0840	Methyl-accepting chemotaxis protein I
JAFIFIBC_04361	CDS	693				hypothetical protein
JAFIFIBC_04362	CDS	291	uvrY_4		COG2197	Response regulator UvrY
JAFIFIBC_04363	CDS	657				hypothetical protein
JAFIFIBC_04364	CDS	651	yjdF		COG3647	Inner membrane protein YjdF
JAFIFIBC_04365	CDS	771	yueD	1.1.1.320		Benzil reductase ((S)-benzoin forming)
JAFIFIBC_04366	CDS	1185				hypothetical protein
JAFIFIBC_04367	CDS	201				hypothetical protein
JAFIFIBC_04368	CDS	150				hypothetical protein
JAFIFIBC_04369	CDS	498				hypothetical protein
JAFIFIBC_04370	CDS	513	fae_1	4.2.1.147	COG1795	5,6,7,8-tetrahydromethanopterin hydro-lyase
JAFIFIBC_04371	CDS	786				hypothetical protein
JAFIFIBC_04372	CDS	897				hypothetical protein
JAFIFIBC_04373	CDS	2049	rnb	3.1.13.1		Exoribonuclease 2
JAFIFIBC_04374	CDS	666				hypothetical protein
JAFIFIBC_04375	CDS	1146				hypothetical protein
JAFIFIBC_04376	CDS	807	lptB_4	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JAFIFIBC_04377	CDS	609	lptA		COG1934	Lipopolysaccharide export system protein LptA
JAFIFIBC_04378	CDS	636	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
JAFIFIBC_04379	CDS	231	ftsN			Cell division protein FtsN
JAFIFIBC_04380	CDS	786				hypothetical protein
JAFIFIBC_04381	CDS	1479	nifK_2	1.18.6.1		Nitrogenase molybdenum-iron protein beta chain
JAFIFIBC_04382	CDS	423				hypothetical protein
JAFIFIBC_04383	CDS	492				hypothetical protein
JAFIFIBC_04384	CDS	216				hypothetical protein
JAFIFIBC_04385	CDS	306	fdxB		COG1145	Ferredoxin-3
JAFIFIBC_04386	CDS	2847	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
JAFIFIBC_04387	CDS	534				hypothetical protein
JAFIFIBC_04388	CDS	945	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
JAFIFIBC_04389	CDS	1830	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
JAFIFIBC_04390	CDS	507				hypothetical protein
JAFIFIBC_04391	CDS	780				hypothetical protein
JAFIFIBC_04392	CDS	1071	ydiK		COG0628	Putative transport protein YdiK
JAFIFIBC_04393	CDS	510				hypothetical protein
JAFIFIBC_04394	CDS	1776				hypothetical protein
JAFIFIBC_04395	CDS	300				hypothetical protein
JAFIFIBC_04396	CDS	1488	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
JAFIFIBC_04397	CDS	978	gbuA	3.5.3.7	COG0010	Guanidinobutyrase
JAFIFIBC_04398	CDS	831	ydcV_3			Inner membrane ABC transporter permease protein YdcV
JAFIFIBC_04399	CDS	825				hypothetical protein
JAFIFIBC_04400	CDS	621			COG0583	putative HTH-type transcriptional regulator
JAFIFIBC_04401	CDS	2697	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
JAFIFIBC_04402	CDS	201				hypothetical protein
JAFIFIBC_04403	CDS	465				hypothetical protein
JAFIFIBC_04404	CDS	390				hypothetical protein
JAFIFIBC_04405	CDS	969	thrB	2.7.1.39	COG2334	Homoserine kinase
JAFIFIBC_04406	CDS	819				hypothetical protein
JAFIFIBC_04407	CDS	720				hypothetical protein
JAFIFIBC_04408	CDS	267	mbtH		COG3251	Protein MbtH
JAFIFIBC_04409	CDS	225				hypothetical protein
JAFIFIBC_04410	CDS	528	fecI		COG1595	putative RNA polymerase sigma factor FecI
JAFIFIBC_04411	tRNA	77				tRNA-Val(gac)
JAFIFIBC_04412	CDS	2058	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
JAFIFIBC_04413	CDS	1008				hypothetical protein
JAFIFIBC_04414	CDS	1089				hypothetical protein
JAFIFIBC_04415	CDS	798	cmpC	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
JAFIFIBC_04416	CDS	753	ribX_2			Riboflavin transport system permease protein RibX
JAFIFIBC_04417	CDS	339				hypothetical protein
JAFIFIBC_04418	CDS	1332				hypothetical protein
JAFIFIBC_04419	CDS	294				hypothetical protein
JAFIFIBC_04420	CDS	654				hypothetical protein
JAFIFIBC_04421	CDS	513				hypothetical protein
JAFIFIBC_04422	CDS	138				hypothetical protein
JAFIFIBC_04423	CDS	465	mepH	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
JAFIFIBC_04424	CDS	1188				hypothetical protein
JAFIFIBC_04425	CDS	2361				hypothetical protein
JAFIFIBC_04426	CDS	132				hypothetical protein
JAFIFIBC_04427	CDS	1065				hypothetical protein
JAFIFIBC_04428	CDS	270				hypothetical protein
JAFIFIBC_04429	CDS	915				hypothetical protein
JAFIFIBC_04430	CDS	645	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
JAFIFIBC_04431	CDS	129				hypothetical protein
JAFIFIBC_04432	CDS	300				hypothetical protein
JAFIFIBC_04433	CDS	231				hypothetical protein
JAFIFIBC_04434	CDS	816				hypothetical protein
JAFIFIBC_04435	CDS	474				hypothetical protein
JAFIFIBC_04436	CDS	345				hypothetical protein
JAFIFIBC_04437	CDS	225				hypothetical protein
JAFIFIBC_04438	CDS	1245				hypothetical protein
JAFIFIBC_04439	CDS	1572				hypothetical protein
JAFIFIBC_04440	CDS	1347	srpC_2		COG2059	putative chromate transport protein
JAFIFIBC_04441	CDS	291				hypothetical protein
JAFIFIBC_04442	CDS	180				hypothetical protein
JAFIFIBC_04443	CDS	519				hypothetical protein
JAFIFIBC_04444	CDS	627				hypothetical protein
JAFIFIBC_04445	CDS	678		1.14.11.-	COG3128	PKHD-type hydroxylase
JAFIFIBC_04446	CDS	420	exbD_2		COG0848	Biopolymer transport protein ExbD
JAFIFIBC_04447	CDS	771	tolQ_2		COG0811	Protein TolQ
JAFIFIBC_04448	CDS	192				hypothetical protein
JAFIFIBC_04449	CDS	618				hypothetical protein
JAFIFIBC_04450	CDS	432		3.1.-.-		Ribonuclease VapC44
JAFIFIBC_04451	CDS	234				Putative antitoxin VapB38
JAFIFIBC_04452	CDS	501				hypothetical protein
JAFIFIBC_04453	CDS	1080			COG0683	Leu/Ile/Val-binding protein 
JAFIFIBC_04454	CDS	576	cckA			Sensor kinase CckA
JAFIFIBC_04455	CDS	1962	dapb3_1	3.4.14.-		Dipeptidyl aminopeptidase BIII
JAFIFIBC_04456	CDS	1431	dsbD_2	1.8.1.8		Thiol:disulfide interchange protein DsbD
JAFIFIBC_04457	CDS	132				hypothetical protein
JAFIFIBC_04458	CDS	501				hypothetical protein
JAFIFIBC_04459	CDS	1566				hypothetical protein
JAFIFIBC_04460	CDS	996	lon_2	3.4.21.53		Lon protease
JAFIFIBC_04461	CDS	687	yfcF_1	2.5.1.18	COG0625	Glutathione S-transferase YfcF
JAFIFIBC_04462	CDS	1059	cdhR		COG4977	HTH-type transcriptional regulator CdhR
JAFIFIBC_04463	CDS	867	fliY_3		COG0834	L-cystine-binding protein FliY
JAFIFIBC_04464	CDS	786	artM		COG1126	Arginine transport ATP-binding protein ArtM
JAFIFIBC_04465	CDS	132				hypothetical protein
JAFIFIBC_04466	CDS	3855				hypothetical protein
JAFIFIBC_04467	CDS	942				hypothetical protein
JAFIFIBC_04468	CDS	600				hypothetical protein
JAFIFIBC_04469	CDS	462				hypothetical protein
JAFIFIBC_04470	CDS	408				hypothetical protein
JAFIFIBC_04471	CDS	1248	epsF_2		COG1459	Type II secretion system protein F
JAFIFIBC_04472	CDS	111				hypothetical protein
JAFIFIBC_04473	CDS	3510	rcsC_22	2.7.13.3		Sensor histidine kinase RcsC
JAFIFIBC_04474	CDS	3222	mdtC_5			Multidrug resistance protein MdtC
JAFIFIBC_04475	CDS	249	atzF	3.5.1.54		Allophanate hydrolase
JAFIFIBC_04476	CDS	402				hypothetical protein
JAFIFIBC_04477	CDS	723				hypothetical protein
JAFIFIBC_04478	CDS	570	yceJ_2		COG3038	Cytochrome b561 
JAFIFIBC_04479	CDS	783	lpxD_2	2.3.1.-		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
JAFIFIBC_04480	CDS	903	actP			Cation/acetate symporter ActP
JAFIFIBC_04481	CDS	483				hypothetical protein
JAFIFIBC_04482	CDS	993	nitA	3.5.5.7		Aliphatic nitrilase
JAFIFIBC_04483	CDS	1131				hypothetical protein
JAFIFIBC_04484	CDS	597				hypothetical protein
JAFIFIBC_04485	CDS	651				hypothetical protein
JAFIFIBC_04486	CDS	582	metXA		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
JAFIFIBC_04487	CDS	1176	metXS	2.3.1.46	COG2021	Homoserine O-succinyltransferase
JAFIFIBC_04488	CDS	645				hypothetical protein
JAFIFIBC_04489	CDS	930	fhcD	2.3.1.101	COG2037	Formyltransferase/hydrolase complex subunit D
JAFIFIBC_04490	CDS	1686	fhcA	3.5.1.-	COG1229	Formyltransferase/hydrolase complex Fhc subunit A
JAFIFIBC_04491	CDS	744				hypothetical protein
JAFIFIBC_04492	CDS	990				hypothetical protein
JAFIFIBC_04493	CDS	120				hypothetical protein
JAFIFIBC_04494	CDS	927				hypothetical protein
JAFIFIBC_04495	CDS	1032	dhmA	3.8.1.5		Haloalkane dehalogenase
JAFIFIBC_04496	CDS	234	ohrB_3		COG1764	Organic hydroperoxide resistance protein OhrB
JAFIFIBC_04497	CDS	1875				hypothetical protein
JAFIFIBC_04498	CDS	714				hypothetical protein
JAFIFIBC_04499	CDS	786				hypothetical protein
JAFIFIBC_04500	CDS	1020	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
JAFIFIBC_04501	CDS	384				hypothetical protein
JAFIFIBC_04502	CDS	651				hypothetical protein
JAFIFIBC_04503	CDS	321				hypothetical protein
JAFIFIBC_04504	CDS	309				hypothetical protein
JAFIFIBC_04505	CDS	717				hypothetical protein
JAFIFIBC_04506	CDS	369				hypothetical protein
JAFIFIBC_04507	CDS	546				hypothetical protein
JAFIFIBC_04508	CDS	2100	fhuE		COG4773	FhuE receptor
JAFIFIBC_04509	CDS	3615				hypothetical protein
JAFIFIBC_04510	CDS	291	minC		COG0850	Septum site-determining protein MinC
JAFIFIBC_04511	CDS	816	minD		COG2894	Septum site-determining protein MinD
JAFIFIBC_04512	CDS	261	minE		COG0851	Cell division topological specificity factor
JAFIFIBC_04513	CDS	1086				hypothetical protein
JAFIFIBC_04514	CDS	888				hypothetical protein
JAFIFIBC_04515	CDS	1947				hypothetical protein
JAFIFIBC_04516	CDS	999	prfB		COG1186	Peptide chain release factor RF2
JAFIFIBC_04517	CDS	1203				hypothetical protein
JAFIFIBC_04518	CDS	306	hvrA			Trans-acting regulatory protein HvrA
JAFIFIBC_04519	CDS	273				putative Fe(2+)-trafficking protein
JAFIFIBC_04520	CDS	1341	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
JAFIFIBC_04521	CDS	210				hypothetical protein
JAFIFIBC_04522	CDS	321				hypothetical protein
JAFIFIBC_04523	CDS	2031				hypothetical protein
JAFIFIBC_04524	CDS	246				hypothetical protein
JAFIFIBC_04525	CDS	1302	rssB_3			Regulator of RpoS
JAFIFIBC_04526	CDS	813	cheR_2	2.1.1.80		Chemotaxis protein methyltransferase
JAFIFIBC_04527	CDS	594	cheD_2	3.5.1.44		Chemoreceptor glutamine deamidase CheD
JAFIFIBC_04528	CDS	1080	cheB_3	3.1.1.61	COG2201	Chemotaxis response regulator protein-glutamate methylesterase
JAFIFIBC_04529	CDS	1278	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
JAFIFIBC_04530	CDS	1221				hypothetical protein
JAFIFIBC_04531	CDS	1251	mak	2.7.1.175	COG3281	Maltokinase
JAFIFIBC_04532	CDS	1098	fpaP_2	3.4.11.5		Proline iminopeptidase
JAFIFIBC_04533	CDS	2121	bgaA	3.2.1.23		Beta-galactosidase BgaA
JAFIFIBC_04534	CDS	639	yfcJ_2			putative MFS-type transporter YfcJ
JAFIFIBC_04535	CDS	174				hypothetical protein
JAFIFIBC_04536	CDS	333				hypothetical protein
JAFIFIBC_04537	CDS	1275				hypothetical protein
JAFIFIBC_04538	CDS	396	dhaa	4.1.3.41	COG3616	3-hydroxy-D-aspartate aldolase
JAFIFIBC_04539	CDS	432				hypothetical protein
JAFIFIBC_04540	CDS	1278	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
JAFIFIBC_04541	CDS	1392				hypothetical protein
JAFIFIBC_04542	CDS	267				hypothetical protein
JAFIFIBC_04543	CDS	609				hypothetical protein
JAFIFIBC_04544	CDS	1071	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
JAFIFIBC_04545	CDS	921	dmlR_18			HTH-type transcriptional regulator DmlR
JAFIFIBC_04546	CDS	726				hypothetical protein
JAFIFIBC_04547	CDS	126				hypothetical protein
JAFIFIBC_04548	CDS	1317	nrtA			Nitrate transport protein NrtA
JAFIFIBC_04549	CDS	903	cmpB			Bicarbonate transport system permease protein CmpB
JAFIFIBC_04550	CDS	801	cmpD_4	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
JAFIFIBC_04551	CDS	162				hypothetical protein
JAFIFIBC_04552	CDS	876	nadK	2.7.1.23	COG0061	NAD kinase
JAFIFIBC_04553	CDS	1038	hrcA		COG1420	Heat-inducible transcription repressor HrcA
JAFIFIBC_04554	CDS	831				hypothetical protein
JAFIFIBC_04555	CDS	1131				hypothetical protein
JAFIFIBC_04556	CDS	189				hypothetical protein
JAFIFIBC_04557	CDS	1014				hypothetical protein
JAFIFIBC_04558	CDS	1008	ssuA_4			Putative aliphatic sulfonates-binding protein
JAFIFIBC_04559	CDS	1119				Purine-binding protein
JAFIFIBC_04560	CDS	384			COG3474	Cytochrome c2
JAFIFIBC_04561	CDS	891	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JAFIFIBC_04562	CDS	354	cbaB	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
JAFIFIBC_04563	CDS	528	sigH		COG1595	ECF RNA polymerase sigma factor SigH
JAFIFIBC_04564	CDS	198	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
JAFIFIBC_04565	CDS	939				hypothetical protein
JAFIFIBC_04566	CDS	915	rocF	3.5.3.1		Arginase
JAFIFIBC_04567	CDS	711				hypothetical protein
JAFIFIBC_04568	CDS	618				hypothetical protein
JAFIFIBC_04569	CDS	1146				hypothetical protein
JAFIFIBC_04570	CDS	1314				hypothetical protein
JAFIFIBC_04571	CDS	681	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
JAFIFIBC_04572	CDS	696	corA_2		COG0598	Cobalt/magnesium transport protein CorA
JAFIFIBC_04573	CDS	414	prrB	2.7.13.3	COG0642	Sensor-type histidine kinase PrrB
JAFIFIBC_04574	CDS	1539				hypothetical protein
JAFIFIBC_04575	CDS	426				hypothetical protein
JAFIFIBC_04576	CDS	393				hypothetical protein
JAFIFIBC_04577	CDS	687				hypothetical protein
JAFIFIBC_04578	CDS	228	norV			Anaerobic nitric oxide reductase flavorubredoxin
JAFIFIBC_04579	CDS	870				hypothetical protein
JAFIFIBC_04580	CDS	498				hypothetical protein
JAFIFIBC_04581	CDS	336				hypothetical protein
JAFIFIBC_04582	CDS	630	hyaD	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
JAFIFIBC_04583	CDS	732	hupC		COG1969	putative Ni/Fe-hydrogenase B-type cytochrome subunit
JAFIFIBC_04584	CDS	510				hypothetical protein
JAFIFIBC_04585	CDS	426				hypothetical protein
JAFIFIBC_04586	CDS	429				hypothetical protein
JAFIFIBC_04587	CDS	489				hypothetical protein
JAFIFIBC_04588	CDS	219				hypothetical protein
JAFIFIBC_04589	CDS	804	thiE	2.5.1.3		Thiamine-phosphate synthase
JAFIFIBC_04590	CDS	117				hypothetical protein
JAFIFIBC_04591	CDS	2289	fyuA_1		COG1629	Pesticin receptor
