locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMKCLNIH_05156	CDS	1542	mcp4		COG0840	Methyl-accepting chemotaxis protein 4
EMKCLNIH_05157	CDS	450				hypothetical protein
EMKCLNIH_05158	CDS	711				hypothetical protein
EMKCLNIH_05159	CDS	348				hypothetical protein
EMKCLNIH_05160	CDS	627				hypothetical protein
EMKCLNIH_05161	CDS	270				hypothetical protein
EMKCLNIH_05162	CDS	795				hypothetical protein
EMKCLNIH_05163	CDS	558		1.6.5.7		2-hydroxy-1,4-benzoquinone reductase
EMKCLNIH_05164	CDS	657				hypothetical protein
EMKCLNIH_05165	CDS	201				hypothetical protein
EMKCLNIH_05166	CDS	1506				hypothetical protein
EMKCLNIH_05167	CDS	1299				hypothetical protein
EMKCLNIH_05168	CDS	474	slyB		COG3133	Outer membrane lipoprotein SlyB
EMKCLNIH_05169	CDS	2070				hypothetical protein
EMKCLNIH_05170	CDS	321				hypothetical protein
EMKCLNIH_05171	CDS	1005	mch	3.5.4.27	COG3252	Methenyltetrahydromethanopterin cyclohydrolase
EMKCLNIH_05172	CDS	753				hypothetical protein
EMKCLNIH_05173	CDS	738				hypothetical protein
EMKCLNIH_05174	CDS	282				hypothetical protein
EMKCLNIH_05175	CDS	1068				hypothetical protein
EMKCLNIH_05176	CDS	228				hypothetical protein
EMKCLNIH_05177	CDS	681				hypothetical protein
EMKCLNIH_05178	CDS	1329				hypothetical protein
EMKCLNIH_05179	CDS	450				hypothetical protein
EMKCLNIH_05180	CDS	1527				hypothetical protein
EMKCLNIH_05181	CDS	255				hypothetical protein
EMKCLNIH_05182	CDS	1548				hypothetical protein
EMKCLNIH_05183	CDS	198				hypothetical protein
EMKCLNIH_05184	CDS	1494	hemL_2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
EMKCLNIH_05185	CDS	687				hypothetical protein
EMKCLNIH_05186	CDS	288				hypothetical protein
EMKCLNIH_05187	CDS	549	resA_5			Thiol-disulfide oxidoreductase ResA
EMKCLNIH_05188	CDS	237				hypothetical protein
EMKCLNIH_05189	CDS	1056				hypothetical protein
EMKCLNIH_05190	CDS	435				hypothetical protein
EMKCLNIH_05191	CDS	1047	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
EMKCLNIH_05192	CDS	465	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
EMKCLNIH_05193	CDS	954	dmlR_19			HTH-type transcriptional regulator DmlR
EMKCLNIH_05194	CDS	810	ribX_3			Riboflavin transport system permease protein RibX
EMKCLNIH_05195	CDS	384				hypothetical protein
EMKCLNIH_05196	CDS	264				hypothetical protein
EMKCLNIH_05197	CDS	462	rhaR_6			HTH-type transcriptional activator RhaR
EMKCLNIH_05198	CDS	531				hypothetical protein
EMKCLNIH_05199	CDS	624				hypothetical protein
EMKCLNIH_05200	CDS	942				hypothetical protein
EMKCLNIH_05201	CDS	126				hypothetical protein
EMKCLNIH_05202	CDS	405				hypothetical protein
EMKCLNIH_05203	CDS	627				hypothetical protein
EMKCLNIH_05204	CDS	1038				Blue-light-activated protein
EMKCLNIH_05205	CDS	456				hypothetical protein
EMKCLNIH_05206	CDS	126				hypothetical protein
EMKCLNIH_05207	CDS	168				hypothetical protein
EMKCLNIH_05208	CDS	195				hypothetical protein
EMKCLNIH_05209	CDS	147				hypothetical protein
EMKCLNIH_05210	CDS	2172				hypothetical protein
EMKCLNIH_05211	CDS	363				hypothetical protein
EMKCLNIH_05212	CDS	702	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
EMKCLNIH_05213	CDS	1641	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
EMKCLNIH_05214	CDS	1161				hypothetical protein
EMKCLNIH_05215	CDS	597				hypothetical protein
EMKCLNIH_05216	CDS	2001				hypothetical protein
EMKCLNIH_05217	CDS	258				hypothetical protein
EMKCLNIH_05218	CDS	1272	ribA_1	3.5.4.25		GTP cyclohydrolase-2
EMKCLNIH_05219	CDS	444	slyA_5			Transcriptional regulator SlyA
EMKCLNIH_05220	CDS	258		1.-.-.-		putative oxidoreductase
EMKCLNIH_05221	CDS	2064	fyuA_2		COG1629	Pesticin receptor
EMKCLNIH_05222	CDS	657				hypothetical protein
EMKCLNIH_05223	CDS	225				IS3 family transposase ISBmu11
EMKCLNIH_05224	CDS	522				IS3 family transposase ISAtu3
EMKCLNIH_05225	CDS	645	dedA		COG0586	Protein DedA
EMKCLNIH_05226	CDS	624	amiC_2	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
EMKCLNIH_05227	CDS	1092	hpd	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
EMKCLNIH_05228	CDS	714				hypothetical protein
EMKCLNIH_05229	CDS	237				hypothetical protein
EMKCLNIH_05230	CDS	1656				hypothetical protein
EMKCLNIH_05231	CDS	630				hypothetical protein
EMKCLNIH_05232	CDS	1251	emrA		COG1566	Multidrug export protein EmrA
EMKCLNIH_05233	CDS	927	oprM_4		COG1538	Outer membrane protein OprM
EMKCLNIH_05234	CDS	2067	rcsC_24	2.7.13.3		Sensor histidine kinase RcsC
EMKCLNIH_05235	CDS	765				hypothetical protein
EMKCLNIH_05236	CDS	837	metQ		COG1464	D-methionine-binding lipoprotein MetQ
EMKCLNIH_05237	CDS	600	metI		COG2011	D-methionine transport system permease protein MetI
EMKCLNIH_05238	CDS	717	cecR		COG1309	HTH-type transcriptional dual regulator CecR
EMKCLNIH_05239	CDS	1050	yhdN_2	1.1.1.-	COG0667	Aldo-keto reductase YhdN
EMKCLNIH_05240	CDS	864	dinG	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
EMKCLNIH_05241	CDS	771	bamD_2		COG4105	Outer membrane protein assembly factor BamD
EMKCLNIH_05242	CDS	813				hypothetical protein
EMKCLNIH_05243	CDS	495				hypothetical protein
EMKCLNIH_05244	CDS	1824			COG1132	putative ABC transporter ATP-binding protein
EMKCLNIH_05245	CDS	999	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
EMKCLNIH_05246	CDS	441				hypothetical protein
EMKCLNIH_05247	CDS	360				hypothetical protein
EMKCLNIH_05248	CDS	294				hypothetical protein
EMKCLNIH_05249	CDS	336				hypothetical protein
EMKCLNIH_05250	CDS	786				hypothetical protein
EMKCLNIH_05251	CDS	825	dmdD_1	4.2.1.155	COG1024	Methylthioacryloyl-CoA hydratase
EMKCLNIH_05252	CDS	516				hypothetical protein
EMKCLNIH_05253	CDS	1161				hypothetical protein
EMKCLNIH_05254	CDS	258				hypothetical protein
EMKCLNIH_05255	CDS	375	rhaR_7			HTH-type transcriptional activator RhaR
EMKCLNIH_05256	CDS	777	ompR_5			Transcriptional regulatory protein OmpR
EMKCLNIH_05257	CDS	636				hypothetical protein
EMKCLNIH_05258	CDS	363				hypothetical protein
EMKCLNIH_05259	CDS	474	iorA_3	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
EMKCLNIH_05260	CDS	888	rhaS_8			HTH-type transcriptional activator RhaS
EMKCLNIH_05261	CDS	171				hypothetical protein
EMKCLNIH_05262	CDS	684	hchA	4.2.1.130		Molecular chaperone Hsp31 and glyoxalase 3
EMKCLNIH_05263	CDS	312				hypothetical protein
EMKCLNIH_05264	CDS	1023	dapb3_2	3.4.14.-		Dipeptidyl aminopeptidase BIII
EMKCLNIH_05265	CDS	933	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
EMKCLNIH_05266	CDS	969				hypothetical protein
EMKCLNIH_05267	CDS	513				hypothetical protein
EMKCLNIH_05268	CDS	1743				hypothetical protein
EMKCLNIH_05269	CDS	378				hypothetical protein
EMKCLNIH_05270	CDS	177				hypothetical protein
EMKCLNIH_05271	CDS	183				hypothetical protein
EMKCLNIH_05272	CDS	870				hypothetical protein
EMKCLNIH_05273	CDS	1443				hypothetical protein
EMKCLNIH_05274	CDS	252	glnD	3.1.4.-		Bifunctional uridylyltransferase/uridylyl-removing enzyme
EMKCLNIH_05275	CDS	1677				hypothetical protein
EMKCLNIH_05276	CDS	789				hypothetical protein
EMKCLNIH_05277	CDS	1671				hypothetical protein
EMKCLNIH_05278	CDS	765	pytH_3	3.1.1.88		Pyrethroid hydrolase
EMKCLNIH_05279	CDS	1065	metH_2	2.1.1.13	COG0646	Methionine synthase
EMKCLNIH_05280	CDS	696	rbbA		COG0842	Ribosome-associated ATPase
EMKCLNIH_05281	CDS	1134	yhhJ		COG0842	Inner membrane transport permease YhhJ
EMKCLNIH_05282	CDS	636	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
EMKCLNIH_05283	CDS	1209	pduW	2.7.2.15	COG0282	putative propionate kinase
EMKCLNIH_05284	CDS	1401	miaB_2	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
EMKCLNIH_05285	CDS	801				hypothetical protein
EMKCLNIH_05286	CDS	234				hypothetical protein
EMKCLNIH_05287	CDS	444				hypothetical protein
EMKCLNIH_05288	CDS	1434				hypothetical protein
EMKCLNIH_05289	CDS	516				hypothetical protein
EMKCLNIH_05290	CDS	144				hypothetical protein
EMKCLNIH_05291	CDS	1620	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
EMKCLNIH_05292	CDS	402				hypothetical protein
EMKCLNIH_05293	CDS	2229				hypothetical protein
EMKCLNIH_05294	CDS	999	ssuA_5			Putative aliphatic sulfonates-binding protein
EMKCLNIH_05295	CDS	1233	msuD	1.14.14.5	COG2141	Methanesulfonate monooxygenase
EMKCLNIH_05296	CDS	456				hypothetical protein
EMKCLNIH_05297	CDS	195				hypothetical protein
EMKCLNIH_05298	CDS	1140	ccpA_2		COG1609	Catabolite control protein A
EMKCLNIH_05299	CDS	867				hypothetical protein
EMKCLNIH_05300	CDS	1974				hypothetical protein
EMKCLNIH_05301	CDS	2181	smc			Chromosome partition protein Smc
EMKCLNIH_05302	CDS	1053	recA		COG0468	Protein RecA
EMKCLNIH_05303	CDS	672	tctD_4		COG0745	Transcriptional regulatory protein tctD
EMKCLNIH_05304	CDS	171				hypothetical protein
EMKCLNIH_05305	CDS	507	lpxP_1	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
EMKCLNIH_05306	CDS	120				hypothetical protein
EMKCLNIH_05307	CDS	930	lpxP_2	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
EMKCLNIH_05308	CDS	624				hypothetical protein
EMKCLNIH_05309	CDS	711				hypothetical protein
EMKCLNIH_05310	CDS	843	cbbX		COG0464	Protein CbbX
EMKCLNIH_05311	CDS	807	cbbY	3.1.3.-	COG0637	Protein CbbY
EMKCLNIH_05312	CDS	690	rpe_1	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
EMKCLNIH_05313	CDS	150				hypothetical protein
EMKCLNIH_05314	CDS	453	smg			Protein Smg
EMKCLNIH_05315	CDS	1530				hypothetical protein
EMKCLNIH_05316	CDS	447				hypothetical protein
EMKCLNIH_05317	CDS	222				hypothetical protein
EMKCLNIH_05318	CDS	648	ssuA_6			Putative aliphatic sulfonates-binding protein
EMKCLNIH_05319	CDS	1074				hypothetical protein
EMKCLNIH_05320	CDS	117				hypothetical protein
EMKCLNIH_05321	CDS	303	iorB_3	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
EMKCLNIH_05322	CDS	1881	arcB_2	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
EMKCLNIH_05323	CDS	711				hypothetical protein
EMKCLNIH_05324	CDS	1149	gtf1_2	2.4.1.-		Glycosyltransferase Gtf1
EMKCLNIH_05325	CDS	297				hypothetical protein
EMKCLNIH_05326	CDS	1626	alkJ	1.1.99.-		Alcohol dehydrogenase [acceptor]
EMKCLNIH_05327	CDS	717		3.4.11.10		Bacterial leucyl aminopeptidase
EMKCLNIH_05328	CDS	273				hypothetical protein
EMKCLNIH_05329	CDS	411	fitB_3	3.1.-.-		Toxin FitB
EMKCLNIH_05330	CDS	414				hypothetical protein
EMKCLNIH_05331	CDS	1197	dapL_2	2.6.1.83		LL-diaminopimelate aminotransferase
EMKCLNIH_05332	CDS	456				hypothetical protein
EMKCLNIH_05333	CDS	1839				hypothetical protein
EMKCLNIH_05334	CDS	840				hypothetical protein
EMKCLNIH_05335	CDS	642				hypothetical protein
EMKCLNIH_05336	CDS	393				hypothetical protein
EMKCLNIH_05337	CDS	684				hypothetical protein
EMKCLNIH_05338	CDS	897				IS1595 family transposase ISBsp7
EMKCLNIH_05339	CDS	570	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
EMKCLNIH_05340	CDS	558				hypothetical protein
EMKCLNIH_05341	CDS	855				hypothetical protein
EMKCLNIH_05342	CDS	663				hypothetical protein
EMKCLNIH_05343	CDS	192				hypothetical protein
EMKCLNIH_05344	CDS	1515				hypothetical protein
EMKCLNIH_05345	CDS	330	gmhA_2	5.3.1.28	COG0279	Phosphoheptose isomerase
EMKCLNIH_05346	CDS	765				hypothetical protein
EMKCLNIH_05347	CDS	1029	fbp_2	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
EMKCLNIH_05348	CDS	1380	garD_2	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
EMKCLNIH_05349	CDS	873				hypothetical protein
EMKCLNIH_05350	CDS	228				hypothetical protein
EMKCLNIH_05351	CDS	786				hypothetical protein
EMKCLNIH_05352	CDS	840				hypothetical protein
EMKCLNIH_05353	CDS	744				hypothetical protein
EMKCLNIH_05354	CDS	885				hypothetical protein
EMKCLNIH_05355	CDS	1059				hypothetical protein
EMKCLNIH_05356	CDS	438				hypothetical protein
EMKCLNIH_05357	CDS	459				hypothetical protein
EMKCLNIH_05358	CDS	1266	nasA			Nitrate transporter
EMKCLNIH_05359	CDS	99				hypothetical protein
EMKCLNIH_05360	CDS	249				hypothetical protein
EMKCLNIH_05361	CDS	273				hypothetical protein
EMKCLNIH_05362	CDS	1182	hmp_3	1.14.12.17		Flavohemoprotein
EMKCLNIH_05363	CDS	957				hypothetical protein
EMKCLNIH_05364	CDS	1074				hypothetical protein
EMKCLNIH_05365	CDS	1014				hypothetical protein
EMKCLNIH_05366	CDS	789				hypothetical protein
EMKCLNIH_05367	CDS	297				hypothetical protein
EMKCLNIH_05368	CDS	270				hypothetical protein
EMKCLNIH_05369	CDS	267				hypothetical protein
EMKCLNIH_05370	CDS	273				hypothetical protein
EMKCLNIH_05371	CDS	234				hypothetical protein
EMKCLNIH_05372	CDS	546	cah	4.2.1.1	COG3338	Carbonic anhydrase
EMKCLNIH_05373	CDS	1407				hypothetical protein
EMKCLNIH_05374	CDS	834	comM		COG0606	Competence protein ComM
EMKCLNIH_05375	CDS	306				hypothetical protein
EMKCLNIH_05376	CDS	690				hypothetical protein
EMKCLNIH_05377	CDS	426	cheB_5	3.1.1.61		Chemotaxis response regulator protein-glutamate methylesterase
EMKCLNIH_05378	CDS	633	uvrY_5		COG2197	Response regulator UvrY
EMKCLNIH_05379	CDS	210				hypothetical protein
EMKCLNIH_05380	CDS	1626				hypothetical protein
EMKCLNIH_05381	CDS	393				hypothetical protein
EMKCLNIH_05382	CDS	486				hypothetical protein
EMKCLNIH_05383	CDS	585				hypothetical protein
EMKCLNIH_05384	CDS	732				hypothetical protein
EMKCLNIH_05385	CDS	459	tycB			Tyrocidine synthase 2
EMKCLNIH_05386	CDS	231				hypothetical protein
EMKCLNIH_05387	CDS	228				hypothetical protein
EMKCLNIH_05388	CDS	501				hypothetical protein
EMKCLNIH_05389	CDS	639	ribA_2	3.5.4.25	COG0807	GTP cyclohydrolase-2
EMKCLNIH_05390	CDS	492				hypothetical protein
EMKCLNIH_05391	CDS	1710				hypothetical protein
EMKCLNIH_05392	CDS	324				hypothetical protein
EMKCLNIH_05393	CDS	1170				hypothetical protein
EMKCLNIH_05394	CDS	885		2.3.1.-	COG0304	Actinorhodin polyketide putative beta-ketoacyl synthase 1
EMKCLNIH_05395	CDS	453	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
EMKCLNIH_05396	CDS	990	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
EMKCLNIH_05397	CDS	735	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
EMKCLNIH_05398	CDS	660	tdiR			Transcriptional regulatory protein TdiR
EMKCLNIH_05399	CDS	1227	fixL	2.7.13.3		Sensor protein FixL
EMKCLNIH_05400	CDS	624	rbsA_5	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
EMKCLNIH_05401	CDS	978	rbsC_6		COG1172	Ribose import permease protein RbsC
EMKCLNIH_05402	CDS	1182				hypothetical protein
EMKCLNIH_05403	CDS	942		3.8.1.3	COG0596	Fluoroacetate dehalogenase
EMKCLNIH_05404	CDS	948	rhaR_8			HTH-type transcriptional activator RhaR
EMKCLNIH_05405	CDS	546				hypothetical protein
EMKCLNIH_05406	CDS	540				hypothetical protein
EMKCLNIH_05407	CDS	246				hypothetical protein
EMKCLNIH_05408	CDS	336				hypothetical protein
EMKCLNIH_05409	CDS	285				hypothetical protein
EMKCLNIH_05410	CDS	858				hypothetical protein
EMKCLNIH_05411	CDS	759				hypothetical protein
EMKCLNIH_05412	CDS	588	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
EMKCLNIH_05413	CDS	165				hypothetical protein
EMKCLNIH_05414	CDS	771		1.14.-.-	COG2124	Cytochrome P450 107B1
EMKCLNIH_05415	CDS	993				hypothetical protein
EMKCLNIH_05416	CDS	150				hypothetical protein
EMKCLNIH_05417	CDS	615	recC	3.1.11.5		RecBCD enzyme subunit RecC
EMKCLNIH_05418	CDS	891	per	2.6.1.102	COG0399	GDP-perosamine synthase
EMKCLNIH_05419	CDS	840				hypothetical protein
EMKCLNIH_05420	CDS	306	fdx_3		COG0633	2Fe-2S ferredoxin
EMKCLNIH_05421	CDS	648				hypothetical protein
EMKCLNIH_05422	CDS	372	divK_3			Polar-differentiation response regulator DivK
EMKCLNIH_05423	CDS	936	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
EMKCLNIH_05424	CDS	492	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
EMKCLNIH_05425	CDS	417				hypothetical protein
EMKCLNIH_05426	CDS	678				hypothetical protein
EMKCLNIH_05427	CDS	726				hypothetical protein
EMKCLNIH_05428	CDS	948	rlmI_2	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
EMKCLNIH_05429	CDS	351				hypothetical protein
EMKCLNIH_05430	CDS	1617	emrB_2			Multidrug export protein EmrB
EMKCLNIH_05431	CDS	387	emrK		COG1566	putative multidrug resistance protein EmrK
EMKCLNIH_05432	CDS	999	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
EMKCLNIH_05433	CDS	1590				hypothetical protein
EMKCLNIH_05434	CDS	129				hypothetical protein
EMKCLNIH_05435	CDS	297				hypothetical protein
EMKCLNIH_05436	CDS	1014	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
EMKCLNIH_05437	CDS	945	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
EMKCLNIH_05438	CDS	564				hypothetical protein
EMKCLNIH_05439	CDS	1059	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
EMKCLNIH_05440	CDS	873				hypothetical protein
EMKCLNIH_05441	CDS	195				hypothetical protein
EMKCLNIH_05442	CDS	831		4.2.1.-	COG4336	Putative hydro-lyase
EMKCLNIH_05443	CDS	873				hypothetical protein
EMKCLNIH_05444	CDS	234	argO			Arginine exporter protein ArgO
EMKCLNIH_05445	CDS	981	ytfF			Inner membrane protein YtfF
EMKCLNIH_05446	CDS	645	otcC_2	1.14.13.38		Anhydrotetracycline monooxygenase
EMKCLNIH_05447	CDS	951	qmcA		COG0330	Protein QmcA
EMKCLNIH_05448	CDS	261				hypothetical protein
EMKCLNIH_05449	CDS	207				hypothetical protein
EMKCLNIH_05450	CDS	702				hypothetical protein
EMKCLNIH_05451	CDS	195				hypothetical protein
EMKCLNIH_05452	CDS	1506		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
EMKCLNIH_05453	CDS	1203	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
EMKCLNIH_05454	misc_RNA	88				c-di-GMP-I
EMKCLNIH_05455	CDS	798			COG4447	Ycf48-like protein
EMKCLNIH_05456	CDS	156				hypothetical protein
EMKCLNIH_05457	CDS	612				hypothetical protein
EMKCLNIH_05458	CDS	429				hypothetical protein
EMKCLNIH_05459	CDS	153				hypothetical protein
EMKCLNIH_05460	CDS	258				hypothetical protein
EMKCLNIH_05461	CDS	492				hypothetical protein
EMKCLNIH_05462	CDS	474				hypothetical protein
EMKCLNIH_05463	CDS	606				hypothetical protein
EMKCLNIH_05464	CDS	759	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
EMKCLNIH_05465	CDS	639		3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
EMKCLNIH_05466	CDS	192	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
EMKCLNIH_05467	CDS	534	fae_2	4.2.1.147	COG1795	5,6,7,8-tetrahydromethanopterin hydro-lyase
EMKCLNIH_05468	CDS	792	fabG2_3	1.-.-.-		putative oxidoreductase
EMKCLNIH_05469	CDS	981	hdfR_2			HTH-type transcriptional regulator HdfR
EMKCLNIH_05470	CDS	1131	arcB_3	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
EMKCLNIH_05471	CDS	369	ybaA_2		COG5507	putative protein YbaA
EMKCLNIH_05472	CDS	579				hypothetical protein
EMKCLNIH_05473	CDS	1074	sfmM2	2.1.1.304		L-tyrosine C(3)-methyltransferase
EMKCLNIH_05474	CDS	312				hypothetical protein
EMKCLNIH_05475	CDS	927		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
EMKCLNIH_05476	CDS	285				hypothetical protein
EMKCLNIH_05477	CDS	1494				hypothetical protein
EMKCLNIH_05478	CDS	762	yadH_2		COG0842	Inner membrane transport permease YadH
EMKCLNIH_05479	CDS	930	yadG_2		COG1131	putative ABC transporter ATP-binding protein YadG
EMKCLNIH_05480	CDS	141				hypothetical protein
EMKCLNIH_05481	CDS	1026	clpV1_2		COG0542	Protein ClpV1
EMKCLNIH_05482	CDS	453				hypothetical protein
EMKCLNIH_05483	CDS	321				hypothetical protein
EMKCLNIH_05484	CDS	768				hypothetical protein
EMKCLNIH_05485	CDS	168				hypothetical protein
EMKCLNIH_05486	CDS	1140	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
EMKCLNIH_05487	CDS	528				hypothetical protein
EMKCLNIH_05488	CDS	1653				hypothetical protein
EMKCLNIH_05489	CDS	297	oprJ		COG1538	Outer membrane protein OprJ
EMKCLNIH_05490	CDS	585				hypothetical protein
EMKCLNIH_05491	CDS	1380				hypothetical protein
EMKCLNIH_05492	CDS	1194	dbpA_2	3.6.4.13		ATP-dependent RNA helicase DbpA
EMKCLNIH_05493	CDS	246				hypothetical protein
EMKCLNIH_05494	CDS	327				hypothetical protein
EMKCLNIH_05495	CDS	573	clsB_1	2.7.8.-		Cardiolipin synthase B
EMKCLNIH_05496	CDS	429				hypothetical protein
EMKCLNIH_05497	CDS	498				hypothetical protein
EMKCLNIH_05498	CDS	834	gatA_2	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
EMKCLNIH_05499	CDS	1098				hypothetical protein
EMKCLNIH_05500	CDS	228				hypothetical protein
EMKCLNIH_05501	CDS	1530				hypothetical protein
EMKCLNIH_05502	CDS	1251	amiD	3.5.1.4	COG0154	Putative amidase AmiD
EMKCLNIH_05503	CDS	816				hypothetical protein
EMKCLNIH_05504	CDS	936				hypothetical protein
EMKCLNIH_05505	CDS	561				hypothetical protein
EMKCLNIH_05506	CDS	597				hypothetical protein
EMKCLNIH_05507	CDS	195				hypothetical protein
EMKCLNIH_05508	CDS	627	can_2	4.2.1.1	COG0288	Carbonic anhydrase 2
EMKCLNIH_05509	CDS	249				hypothetical protein
EMKCLNIH_05510	CDS	357				hypothetical protein
EMKCLNIH_05511	CDS	921	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
EMKCLNIH_05512	CDS	1278				hypothetical protein
EMKCLNIH_05513	CDS	120	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
EMKCLNIH_05514	CDS	1269	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
EMKCLNIH_05515	CDS	252				hypothetical protein
EMKCLNIH_05516	CDS	549	recN		COG0497	DNA repair protein RecN
EMKCLNIH_05517	CDS	939	rapZ		COG1660	RNase adapter protein RapZ
EMKCLNIH_05518	CDS	630				hypothetical protein
EMKCLNIH_05519	CDS	540	dps	1.16.-.-	COG0783	DNA protection during starvation protein
EMKCLNIH_05520	CDS	1407	yidC			Membrane protein insertase YidC
EMKCLNIH_05521	CDS	312	dmdD_2	4.2.1.155	COG1024	Methylthioacryloyl-CoA hydratase
EMKCLNIH_05522	CDS	450				hypothetical protein
EMKCLNIH_05523	CDS	345				hypothetical protein
EMKCLNIH_05524	CDS	465				hypothetical protein
EMKCLNIH_05525	CDS	1092	yehL		COG0714	putative protein YehL
EMKCLNIH_05526	CDS	201				hypothetical protein
EMKCLNIH_05527	CDS	396				hypothetical protein
EMKCLNIH_05528	CDS	981	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
EMKCLNIH_05529	CDS	852				hypothetical protein
EMKCLNIH_05530	CDS	222				hypothetical protein
EMKCLNIH_05531	CDS	237				hypothetical protein
EMKCLNIH_05532	CDS	606	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
EMKCLNIH_05533	CDS	168				hypothetical protein
EMKCLNIH_05534	CDS	885	hypB		COG0378	Hydrogenase maturation factor HypB
EMKCLNIH_05535	CDS	348	hybF		COG0375	Hydrogenase maturation factor HybF
EMKCLNIH_05536	CDS	258				hypothetical protein
EMKCLNIH_05537	CDS	453				hypothetical protein
EMKCLNIH_05538	CDS	789				hypothetical protein
EMKCLNIH_05539	CDS	264				hypothetical protein
EMKCLNIH_05540	CDS	270	acpP_2		COG0236	Acyl carrier protein
EMKCLNIH_05541	CDS	981	gpr_2	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
EMKCLNIH_05542	CDS	672				hypothetical protein
EMKCLNIH_05543	CDS	987			COG1305	putative protein
EMKCLNIH_05544	CDS	486	resA_6			Thiol-disulfide oxidoreductase ResA
EMKCLNIH_05545	tRNA	96				tRNA-SeC(tca)
EMKCLNIH_05546	CDS	255	selB		COG3276	Selenocysteine-specific elongation factor
EMKCLNIH_05547	CDS	213				hypothetical protein
EMKCLNIH_05548	CDS	1011				hypothetical protein
EMKCLNIH_05549	CDS	618	rstB	2.7.13.3		Sensor protein RstB
EMKCLNIH_05550	CDS	1101	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
EMKCLNIH_05551	CDS	147				hypothetical protein
EMKCLNIH_05552	CDS	1041				hypothetical protein
EMKCLNIH_05553	CDS	915	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
EMKCLNIH_05554	CDS	1533				hypothetical protein
EMKCLNIH_05555	CDS	363	cheY_3		COG0784	Chemotaxis protein CheY
EMKCLNIH_05556	CDS	420				hypothetical protein
EMKCLNIH_05557	CDS	210				hypothetical protein
EMKCLNIH_05558	CDS	489				hypothetical protein
EMKCLNIH_05559	CDS	675				hypothetical protein
